Budget,Release Year,Revenue,Title,Starring Actors Popularity
8000000,2011,5634828,Albert Nobbs,1290.807632
6500000,2004,1548955,A Home at the End of the World,1679.2612
6500000,2004,98410061,Crash,1841.931994
6500000,2004,11850214,Layer Cake,0.0
7500000,2009,26096852,An Education,963.9035594
7500000,2009,60722734,(500) Days of Summer,1196.220294
8900000,2015,4100000,Heist,4174.07365
4000000,1988,3468572,Talk Radio,92.99913672
4000000,1988,13008928,They Live,48.60719129
2800000,1976,60922980,The Omen,229.8904919
5000000,1996,13269963,Lone Star,107.9079366
8500000,2014,38697217,Nightcrawler,2019.356431
2600000,1974,119500000,Blazing Saddles,14.64536438
6500000,2005,2025032,The Work and the Glory II: American Zion,4.817809831
6500000,2005,24793509,Thank You for Smoking,690.8817237
7300000,2009,10329747,Harry Brown,1232.671641
7700000,2011,1072602,Coriolanus,2518.37416
7000000,2008,1100000,Roadside Romeo,0.0
7000000,2008,8900000,Stargate: The Ark of Truth,0.0
7000000,2008,6230276,College,0.0
6000000,2003,18750246,A Mighty Wind,0.0
6000000,2003,2944752,Shattered Glass,991.5066067
5000000,1997,3263585,The Sweet Hereafter,0.0
8500000,2015,43528634,The DUFF,155.9734121
3500000,1985,34000000,Day of the Dead,0.0
8000000,2013,63464861,Begin Again,3198.679532
6500000,2006,13368437,Friends with Money,424.7107079
6500000,2006,22889018,The Wind That Shakes the Barley,199.4539657
7000000,2009,39462438,Crazy Heart,1340.989622
7000000,2009,31430334,A Serious Man,0.0
7000000,2009,1429299,I Hope They Serve Beer in Hell,316.8561373
7400000,2011,21817298,Melancholia,3988.760136
6000000,2004,119114517,Fahrenheit 9/11,2375.196281
5000000,1998,1980338,Zero Effect,2049.77981
8500000,2016,15861566,The Birth of a Nation,425.3535752
8000000,2014,26049082,That Awkward Moment,323.1229354
8000000,2014,53086,Aloft,1203.934415
3600000,1987,5923044,Evil Dead II,74.9842569
7700000,2013,46000000,Yeh Jawaani Hai Deewani,0.0
1800000,1964,9440272,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,0.0
7000000,2010,46488,Ca$h,1014.950304
7000000,2010,8220215,Loose Cannons,0.0
7000000,2010,453079,The Extra Man,406.7406839
7000000,2010,382946,Hesher,3677.510322
6000000,2005,27165581,The Protector,0.0
2700000,1978,141000000,Animal House,0.0
3500000,1987,14000000,Creepshow 2,543.1875692
8000000,2015,5659286,Anomalisa,359.0525487
2090000,1970,40000000,Beyond the Valley of the Dolls,0.0
4500000,1996,7011317,Bound,38.21426613
6800000,2010,7103838,Incendies,0.0
7000000,2011,6038942,We Need to Talk About Kevin,710.2598476
6000000,2006,48027970,The Last King of Scotland,865.6187234
6000000,2006,57231524,Madea's Family Reunion,0.0
2700000,1979,37799643,The Black Stallion,951.3312078
1250000,1953,8500000,Niagara,143.0775757
5000000,2000,110000000,Billy Elliot,0.0
5300000,2002,3897799,The Spanish Apartment,273.5118059
6500000,2009,1521261,The Messenger,193.4422081
7000000,2012,12400000,The Snow Queen,0.0
7000000,2012,48126384,End of Watch,1917.163876
7000000,2012,167221571,Magic Mike,1635.910237
6000000,2007,18197398,Daddy Day Camp,875.0681017
878000,1942,10462500,Casablanca,0.0
5800000,2006,7000000,Crossover,29.59230105
5000000,2001,33616692,Y Tu Mamá También,33.86733997
5000000,2001,5476060,Made,176.2547717
6900000,2012,44287131,House at the End of the Street,549.4011533
6600000,2011,37710610,Jumping the Broom,186.4108652
7000000,2013,1310673,Hard to Be a God,0.0
858000,1942,267447150,Bambi,0.0
6000000,2008,69497,"Surfer, Dude",1543.897256
6000000,2008,2899975,The Wackness,859.8291609
6000000,2008,44703995,The Wrestler,632.7763061
6000000,2008,7518876,Dolphins and Whales: Tribes of the Ocean,373.7588614
2000000,1971,11833696,Bananas,0.0
5000000,2002,368744044,My Big Fat Greek Wedding,0.0
5000000,2002,64282312,Jackass: The Movie,0.0
5000000,2002,38275483,National Lampoon’s Van Wilder,232.2064184
5000000,2002,82719885,28 Days Later,0.0
6500000,2011,17693675,Shame,43.13253075
3705538,1992,62548947,The Crying Game,0.0
3000000,1985,29999213,A Nightmare on Elm Street Part 2: Freddy's Revenge,0.0
3000000,1985,20966644,A Room with a View,0.0
4000000,1995,4300000,Four Rooms,192.9274642
1800000,1968,6800000,Hang 'em High,89.91294001
7000000,2014,14618727,Beyond the Lights,65.65618073
7000000,2014,36433975,Devil's Due,7.302575457
6400000,2011,35057696,My Week with Marilyn,631.5445049
385907,1916,8394751,Intolerance,0.0
6000000,2009,6670712,City Island,448.7202978
2000000,1972,18016290,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,45.17090799
5000000,2003,2466444,Wonderland,2063.806597
5000000,2003,742898,Party Monster,1369.838386
1200000,1955,7000000,The Trouble with Harry,0.0
3000000,1986,19472057,Friday the 13th Part VI: Jason Lives,0.0
1000000,1949,7800000,Sands of Iwo Jima,67.89155617
4000000,1996,16491080,Trainspotting,14.2030273
4500000,2000,7390108,Requiem for a Dream,745.3078467
7000000,2015,573335,Freeheld,3639.623857
2000000,1973,18344729,Sleeper,111.0167735
5000000,2004,8203235,The Machinist,317.783645
6500000,2013,2401510,The East,1339.44327
4800000,2003,79384880,"Good bye, Lenin!",0.0
7000000,2016,1333124,The Neon Demon,1206.305769
6000000,2011,19560274,The Guard,1154.982494
6000000,2011,399611,The 5th Quarter,491.9024102
3500000,1993,27900000,Menace II Society,0.0
6500000,2014,255273813,Annabelle,0.0
5600000,2009,18469680,[REC]²,39.28278328
3000000,1988,7282851,Phantasm II,0.0
2500000,1982,14400000,Halloween III: Season of the Witch,0.0
1800000,1971,41158757,The French Connection,0.0
6000000,2012,13231461,The Words,3673.079088
6000000,2012,31081,Maniac,4536.565913
5000000,2006,26888376,Clerks II,53.52453259
5000000,2006,140666,Opal Dream,0.0
3600000,1995,49800000,Leaving Las Vegas,84.83755048
2600000,1984,32980880,Friday the 13th: The Final Chapter,0.0
609000,1935,3202000,Top Hat,0.0
4800000,2005,80578934,Hostel,24.99297087
6000000,2013,32438988,Movie 43,2310.685409
2700000,1986,3500000,The Wraith,0.0
2000000,1976,7900000,Family Plot,0.0
5000000,2007,782102,Redacted,0.0
3500000,1995,28215918,Friday,114.0917512
3000000,1990,15369573,Spaced Invaders,0.0
2800000,1988,19170001,Friday the 13th Part VII: The New Blood,0.0
4361898,2003,3031801,Mambo Italiano,0.0
6000000,2014,32251,Song One,3602.986825
6000000,2014,14348529,Barbecue,152.5958334
5000000,2008,16174377,Sunshine Cleaning,511.6598984
5000000,2008,4040588,Bottle Shock,1768.320498
5000000,2008,1296184,"War, Inc.",1078.068987
3500000,1996,9482579,She's the One,666.1250588
3800000,1999,28200000,East Is East,0.0
1700000,1972,9700000,Conquest of the Planet of the Apes,77.68633533
4000000,2001,44909486,Monster's Ball,953.8037729
6000000,2015,35401758,Room,445.0567455
6000000,2015,11122090,We Are Your Friends,631.1799626
5000000,2009,9760104,Moon,2044.065619
5000000,2009,17872796,Soul Kitchen,9.940128345
3500000,1997,257850122,The Full Monty,0.0
1700000,1973,8844595,Battle for the Planet of the Apes,102.5446677
4000000,2002,146402,Mondays in the Sun,0.0
4000000,2002,35564473,Bowling for Columbine,11.35432686
4000000,2002,9304609,Secretary,23.52821623
1455000,1968,2620000,Shalako,2263.965979
5500000,2013,99067206,Instructions Not Included,0.0
4200000,2004,32000000,Night Watch,0.0
5000000,2010,5129058,Rabbit Hole,2131.838069
5000000,2010,5476793,Tucker and Dale vs Evil,498.6117443
5000000,2010,4074023,Sea Rex 3D: Journey to a Prehistoric World,0.0
5000000,2010,2614773,Everything Must Go,1264.259443
3000000,1993,15938065,Jason Goes to Hell: The Final Friday,70.12633526
3000000,1993,1200000,Excessive Force,173.6405996
1000000,1956,9000000,Love Me Tender,0.0
4000000,2003,119723856,Lost in Translation,302.672814
5500000,2014,5000000,Miss Julie,1434.280253
5500000,2014,5483299,Wish I Was Here,1010.575652
5000000,2011,25562924,Apollo 18,0.0
5000000,2011,205703818,Paranormal Activity 3,453.0167653
5000000,2011,3099314,Take Shelter,95.87409921
4000000,2004,30039392,Shaun of the Dead,0.0
910000,1954,9600000,On the Waterfront,52.90231427
2000000,1981,24600832,Mad Max 2: The Road Warrior,295.1792139
5000000,2012,9206470,Bernie,3262.02197
5000000,2012,142817992,Paranormal Activity 4,684.1620306
4798235,2011,209696,The Awakening,538.8669732
1600000,1974,4420000,The Conversation,150.6962484
4000000,2005,152925093,Saw II,0.0
4000000,2005,866999,Mirrormask,0.0
4500000,2009,744816,Life During Wartime,104.3382388
2200000,1985,21930418,Friday the 13th: A New Beginning,0.0
5000000,2013,31724284,Spring Breakers,3102.693966
5000000,2013,15179302,The Last Exorcism Part II,78.31074819
5000000,2013,44030246,Oculus,0.0
5000000,2013,55198285,Dallas Buyers Club,1794.859483
3000000,1996,4109095,Kama Sutra - A Tale of Love,0.0
4000000,2006,13401952,The History Boys,0.0
4000000,2006,4630045,Let's Go to Prison,188.0383572
4000000,2006,31584901,Scoop,1223.144674
4500000,2010,3606395,After.Life,2667.663768
2962051,1996,3011195,Basquiat,719.9922264
5000000,2014,103590271,Ouija,0.0
5000000,2014,846704,Atlas Shrugged Part III: Who is John Galt?,0.0
5000000,2014,6833445,The Green Inferno,0.0
5000000,2014,40100000,"As Above, So Below",0.0
5000000,2014,43884652,Still Alice,3719.870823
5000000,2014,86362372,Paranormal Activity: The Marked Ones,0.0
5000000,2014,2450846,Kill the Messenger,1564.484038
5000000,2014,10429707,Moms' Night Out,34.82105503
3500159,2002,76578641,Bend It Like Beckham,0.0
1200000,1966,6000000,"The Good, the Bad and the Ugly",66.68254161
3000000,1997,23144499,Air Bud,0.0
3000000,1997,302204,Shooting Fish,0.0
4800000,2013,10337387,Only God Forgives,587.3254294
4000000,2007,2426851,You Kill Me,1302.496999
5000000,2015,98450062,The Visit,212.3283765
5000000,2015,58978653,The Gift,1526.373904
5000000,2015,54418872,No Escape,3647.504133
5000000,2015,4842699,90 Minutes in Heaven,2069.729388
2600000,1993,2850263,Airborne,0.0
3000000,1998,2807390,Happiness,26.11828682
439000,1933,2281000,42nd Street,0.0
4000000,2008,530048,Winter in Wartime,0.0
4600000,2013,23198652,The Way Way Back,2343.809903
2000000,1985,390659,Subway,0.0
5000000,2016,24804129,Race,487.9644868
5000000,2016,23507567,God's Not Dead 2,25.38608586
5000000,2016,3220371,Green Room,462.3173724
3300000,2002,30641770,City of God,0.0
379000,1929,4358000,The Broadway Melody,0.0
3000000,1999,3076820,Jawbreaker,124.6340253
2900000,1998,5596708,Central Station,0.0
4900000,2016,44107032,Lights Out,596.4562341
730000,1952,8000000,High Noon,0.000185036
1000000,1963,37600000,Tom Jones,0.0
4000000,2010,41424067,Of Gods and Men,245.7277099
3500000,2006,113783,Winter Passing,1407.639937
950000,1962,59600000,Dr. No,0.0
3000000,2001,18492362,Super Troopers,0.0
3800000,2009,111731,Saint John of Las Vegas,434.2828774
2500000,1995,5535405,Before Sunrise,615.5926104
4000000,2011,1104682,Red State,2120.973768
4000000,2011,25345000,A Lonely Place to Die,310.5657347
4000000,2011,355688,Another Happy Day,677.0232442
1800000,1984,25504513,A Nightmare on Elm Street,0.0
3000000,2002,19184015,Martin Lawrence Live: Runteldat,697.4921266
4500000,2016,32000000,Airlift,4.480697776
3000000,2003,14980005,Oldboy,0.0
2400000,1996,5731103,Get on the Bus,363.456037
3500000,2009,44462,Defendor,193.4422081
3000000,2004,6804016,Woman Thou Art Loosed,58.65693947
3800000,2012,16800000,The Hunt,729.713343
4000000,2014,2365467,Joe,4380.961834
4000000,2014,600896,The Signal,48.56530118
4000000,2014,44349000,Boyhood,951.5924211
1300000,1976,28262574,Taxi Driver,10.35349541
806948,1960,32000000,Psycho,0.0
3860000,2013,64076736,The Grandmaster,902.2703888
3730500,2012,6294161,The Sweeney,331.3722931
3500000,2010,34705850,The Kids Are All Right,980.3255776
3500000,2010,16566240,Blue Valentine,244.6873037
3500000,2010,4159678,Troll Hunter,0.0
3000000,2005,18637690,Waiting...,382.5577433
3000000,2005,11718595,Dave Chappelle's Block Party,213.0147606
3000000,2005,9879971,Tsotsi,0.0
4000000,2015,52425855,The Boy Next Door,1484.394186
4000000,2015,187112,Maggie,4193.086455
3500000,2011,19504039,Margin Call,1958.874649
2000000,1993,54207,Return of the Living Dead 3,0.0
950000,1968,814666,Charly,0.0
1500000,1984,2300000,Repo Man,0.0
2700000,2004,15992615,Before Sunset,795.1479519
3200000,2010,5332926,Beginners,4998.429776
3000000,2008,3830137,Choke,550.3041932
2600000,2004,3166000,Riding Giants,0.0
3000000,2009,2357852,Fish Tank,0.0
325000,1934,4500000,It Happened One Night,0.0
245000,1925,22000000,The Big Parade,0.0
3000000,2010,103735,Freakonomics,0.0
3000000,2010,177512032,Paranormal Activity 2,244.2627851
2500000,2004,26781723,Garden State,2467.435665
1250000,1981,21722776,Friday the 13th Part 2,0.0
3300000,2014,45000,The Opposite Sex,32.12593904
3300000,2014,13092000,Whiplash,60.57699712
3500000,2016,40423945,The Witch,0.0
3000000,2011,22000,The Divide,440.0832934
3000000,2011,748453,Hobo with a Shotgun,85.02433617
1500000,1988,11806119,Bloodsport,0.0
2000000,1998,124494,Six-String Samurai,0.0
3300000,2015,64110728,The Lazarus Effect,693.2730005
2053648,1999,500000,Beyond the Mat,0.0
2600000,2007,553198,Timecrimes,0.0
3000000,2012,11947954,Bachelorette,3919.291635
3000000,2012,77712439,Sinister,790.6853078
2000000,1999,7,Dreaming of Joseph Lees,0.0
2000000,1999,11540607,Boys Don't Cry,13.06636656
3000000,2013,89328627,The Purge,854.9635689
3000000,2013,11176469,Before Midnight,854.9635689
1000000,1976,117235147,Rocky,27.13185581
2500000,2007,71904,Eye of the Dolphin,0.0
1250000,1984,3412497,C.H.U.D.,0.0
2000000,2000,20908467,Amores perros,0.0
2380000,2006,8176544,This Is England,0.0
2500000,2008,107559,Sleep Dealer,288.1131748
3000000,2015,3387000,Demonic,607.1511143
2000000,2002,2506446,Full Frontal,363.3098699
2500000,2010,324138,Super,321.9975673
1300000,1988,354704,Prison,0.0
2800000,2014,1826705,Tusk,874.6189024
1500000,1993,418961,Killing Zoe,0.0
2200000,2006,11502151,Rang De Basanti,0.0
2000000,2003,1672730,"The Book of Mormon Movie, Volume 1: The Journey",0.0
2000000,2003,4601043,Thirteen,73.67362573
1000000,1980,21378361,The Fog,212.8242132
2000000,2004,120620,It's All Gone Pete Tong,0.0
1000000,1981,17985893,The Howling,0.0
2500000,2012,3325038,Robot & Frank,1032.736168
2500000,2012,33400000,2016: Obama's America,0.0
1700000,1999,1943649,"Happy, Texas",195.0166512
1500000,1995,7412216,Kids,0.0
777000,1973,140000000,American Graffiti,0.0
2000000,2005,653621,Inside Deep Throat,595.7054736
2000000,2005,5048693,The Proposition,631.6695688
2000000,2005,5967038,Harsh Times,293.1539491
2500000,2013,6854611,The Spectacular Now,229.0187916
2500000,2013,60141683,A Haunted House,781.8569584
2000000,2006,5179037,Shortbus,0.0
2000000,2006,622806,Sherrybaby,13.33657543
2000000,2006,70000000,The Lives of Others,0.0
2000000,2007,22179430,Waitress,53.20181901
2000000,2007,1431623,No End in Sight,217.3836983
2000000,2007,5364858,Diary of the Dead,0.0
1530000,1998,7267585,Run Lola Run,0.0
560000,1964,12299668,A Hard Day's Night,0.0
1100000,1987,1400000,From a Whisper to a Scream,35.19499506
1500000,1998,2375097,Buffalo '66,518.5981824
2000000,2008,11125849,Waltz with Bashir,0.0
2000000,2009,33965843,The Secret in Their Eyes,0.0
1200000,1992,14661007,Reservoir Dogs,89.55555725
2000000,2010,572809,I Spit on Your Grave,0.0
2000000,2010,563706,The Virginity Hit,0.0
2000000,2010,7871522,Inside Job,4572.233026
2000000,2010,13831503,Winter's Bone,0.0
1987650,2010,19152480,Buried,679.3727829
2159280,2013,10700000,Ida,0.0
1000000,1987,14564027,Hellraiser,0.0
600000,1970,34505110,Woodstock,0.0
1500000,2001,416925,The Believer,0.0
1500000,2001,373967,Session 9,16.61149908
200000,1933,2200000,She Done Him Wrong,0.0
2000000,2011,13101672,Silent House,0.0
1350000,1998,3897569,"Lock, Stock and Two Smoking Barrels",0.0
2000000,2012,14400000,Hit & Run,499.8563346
2100000,2015,3330,Mi America,0.0
860000,1985,2451545,My Beautiful Laundrette,0.0
1800000,2010,67738090,The Last Exorcism,0.0
1500000,2005,11098131,The Squid and the Whale,768.6708294
1500000,2005,712294,The Ballad of Jack and Rose,454.3861655
2000000,2015,14674076,It Follows,7.185065787
2000000,2015,2801508,Captive,133.2372061
2000000,2015,1477002,The Diary of a Teenage Girl,2258.662043
1800000,2012,21107746,Beasts of the Southern Wild,0.0
350000,1957,1000000,12 Angry Men,0.0
1500000,2007,173066,My Name Is Bruce,49.52657321
1500000,2007,30448000,[REC],0.0
1500000,2009,32000,Pontypool,0.0
1000000,1996,24475416,Sling Blade,0.0
1500000,2010,97009150,Insidious,331.3768758
500000,1973,3000000,Mean Streets,0.0
1000000,1997,2057193,Two Girls and a Guy,0.0
1300000,2006,639000,Journey from the Fall,0.0
1200000,2004,103911669,Saw,1299.143582
1500000,2012,1165882,The Lords of Salem,67.81574027
1000000,1999,10037390,Godzilla 2000,0.0
1500000,2013,3566225,The To Do List,298.6856175
1000000,2000,623791,Fiza,0.0
1000000,2000,1744858,The Broken Hearts Club: A Romantic Comedy,0.0
500000,1977,17000000,Kingdom of the Spiders,0.0
800000,1993,1001437,Ruby in Paradise,0.0
1000000,2001,852206,Brigham City,34.24597568
1000000,2001,10013424,Kissing Jessica Stein,0.0
1000000,2002,464000,Blue Car,228.8826833
1000000,2005,13350369,Transamerica,104.4633815
1000000,2005,10047674,Cry_Wolf,0.0
210000,1953,5000000,"The Beast from 20,000 Fathoms",0.0
400000,1975,5028948,Monty Python and the Holy Grail,0.0
1000000,2006,7202,Special,158.2316345
1000000,2006,10018,Alone With Her,0.0
1000000,2006,1678874,Who Killed the Electric Car?,7265.071495
1000000,2006,46243000,An Inconvenient Truth,372.3565615
700000,1994,7830611,Hoop Dreams,0.0
950000,2005,7022209,Hard Candy,222.5649622
1200000,2013,2861020,Home Run,0.0
1000000,2007,274661,Taxi to the Dark Side,0.0
1100000,2011,4105187,The Raid,0.0
850000,2003,819939,Latter Days,8.439786491
900000,2005,381420,The Quiet,43.76665055
800000,2002,2816116,Raising Victor Vargas,0.0
400000,1979,100000000,Mad Max,0.0
800000,2003,62852,The Mudge Boy,0.0
1000000,2011,34522221,Courageous,41.03373094
700000,1999,10508,Naturally Native,610.0746622
967686,2010,4270000,Four Lions,0.0
1000000,2012,101758490,The Devil Inside,0.0
1000000,2012,444575,The Act of Killing,0.0
1000000,2012,9138338,The Sessions,2157.429023
852510,2007,1185783,"4 Months, 3 Weeks and 2 Days",0.0
1000000,2013,4235151,The Lunchbox,738.2570324
700000,2001,1667192,L.I.E.,0.0
930000,2011,30905,L!fe Happens,677.0232442
900000,2011,25000,"Pink Ribbons, Inc.",0.0
1000000,2015,62882090,Unfriended,0.0
300000,1975,8000000,Death Race 2000,0.0
600000,1999,4000000,Human Traffic,0.0
350000,1981,29400000,The Evil Dead,0.0
800000,2009,1984662,Dead Snow,0.0
850000,2012,1243961,"For a Good Time, Call...",0.0
700000,2006,4911725,Half Nelson,244.8687773
200000,1964,14500000,A Fistful of Dollars,0.0
300000,1978,70000000,Halloween,0.0
750000,2011,78396,The Innkeepers,531.0172281
750000,2012,4007792,Safety Not Guaranteed,3.744548002
650000,2010,33245,Stake Land,552.357786
500000,2002,150277,May,222.0853767
500000,2003,8679814,The Station Agent,0.0
700000,2015,17986781,Dope,186.9746721
500000,2004,603943,Mean Creek,610.5954745
500000,2008,33456317,Fireproof,0.0
450000,2006,973525,Conversations with Other Women,987.088027
500000,2010,4242978,Monsters,0.0
500000,2010,98017,Rubber,0.0
500000,2011,171760,Kill List,0.152335701
400000,2004,46118097,Napoleon Dynamite,0.0
150000,1971,15200000,Sweet Sweetback's Baadasssss Song,0.0
500000,2012,845188,Sholem Aleichem: Laughing In The Darkness,0.0
312000,1999,1281176,Tumbleweeds,0.0
300000,1998,40542,"First Love, Last Rites",3.641209001
114000,1968,30000000,Night of the Living Dead,0.0
300000,2001,2074000,Ayurveda: Art of Being,0.0
220000,1992,2040920,El Mariachi,0.0
300000,2003,7808524,Tupac: Resurrection,44.74714209
250000,1997,501818,Cube,0.0
250000,1997,12021272,Chasing Amy,3.904364513
300000,2005,1750211,Murderball,0.0
100000,1969,27000000,The Stewardesses,0.0
250000,2001,4186931,Lovely & Amazing,112.8994104
200000,1996,4505922,Swingers,0.0
160000,1989,6706368,Roger & Me,0.0
180000,1997,900000,Children of Heaven,0.0
85000,1974,30859000,The Texas Chain Saw Massacre,0.0
230000,2008,2260712,Bronson,16.01024367
250000,2011,3542353,Like Crazy,482.6509793
250000,2013,56825,The Canyons,448.5738424
225000,2012,111300,Burn,0.0
200000,2011,2295733,The Grace Card,0.0
150000,2002,2891288,Tadpole,0.0
160000,2007,20710513,Once,0.0
130000,2004,54667954,Open Water,0.0
134005,2011,1332231,Snow Flower and the Secret Fan,2450.981688
125000,2011,3200000,Your Sister's Sister,750.2652457
100000,2006,10178331,Facing the Giants,0.0
100000,2011,1776935,Another Earth,0.0
100000,2012,95000,Stitches,0.0
100000,2015,42664410,The Gallows,0.0
60000,1998,3221152,Pi,0.0
60000,1999,248000000,The Blair Witch Project,0.0
65000,2004,28575078,Super Size Me,0.0
65000,2010,416498,Tiny Furniture,0.0
27000,1994,3151130,Clerks,0.0
12000,1972,6000000,Pink Flamingos,0.0
31192,2009,10000,Down Terrace,0.0
20000,1997,99000,Cure,0.0
10000,1977,7000000,Eraserhead,0.0
15000,2007,193355800,Paranormal Activity,0.0
7000,2004,424760,Primer,0.0
8000,2011,469947,Weekend,0.0
250,1998,203,I Married a Strange Person!,0.0
218,2003,1162014,Tarnation,0.0
30,2000,103,Rugrats in Paris: The Movie,677.0799046
4,1932,25,A Farewell to Arms,0.0
28,2001,14,The 51st State,2121.593505
25,1999,13,Angela's Ashes,447.0777621
11,1978,11,F.I.S.T.,404.1667478
8,1995,16,The Prophecy,364.409397
7,1992,5,Split Second,349.926304
10,2013,10000000,Nurse 3-D,124.8492709
10,2013,11,Of Horses and Men,0.0
1,1936,8500000,Modern Times,0.0
7,2009,7,Bran Nue Dae,1619.208645
