Budget,Revenue,Title,Average Vote,release_date,Release Year,Starring Actors Popularity
245000,22000000,The Big Parade,7,1925/11/5,1925,0
3000000,103735,Freakonomics,6.6,2010/10/1,2010,0
3000000,177512032,Paranormal Activity 2,5.7,2010/10/20,2010,244.2627851
2500000,26781723,Garden State,7.1,2004/7/28,2004,2467.435665
1250000,21722776,Friday the 13th Part 2,6,1981/5/1,1981,0
3300000,45000,The Opposite Sex,4.1,2014/11/8,2014,32.12593904
3300000,13092000,Whiplash,8.3,2014/10/10,2014,60.57699712
3500000,40423945,The Witch,6.3,2016/2/19,2016,0
3000000,22000,The Divide,5.7,2011/3/13,2011,440.0832934
3000000,748453,Hobo with a Shotgun,5.7,2011/5/6,2011,85.02433617
1500000,11806119,Bloodsport,6.6,1988/2/26,1988,0
2000000,124494,Six-String Samurai,5.8,1998/9/18,1998,0
3300000,64110728,The Lazarus Effect,5.1,2015/1/29,2015,693.2730005
2053648,500000,Beyond the Mat,7.8,1999/10/22,1999,0
2600000,553198,Timecrimes,7,2007/9/20,2007,0
3000000,11947954,Bachelorette,5.3,2012/8/6,2012,3919.291635
3000000,77712439,Sinister,6.7,2012/3/29,2012,790.6853078
2000000,7,Dreaming of Joseph Lees,8,1999/10/29,1999,0
2000000,11540607,Boys Don't Cry,7.2,1999/9/2,1999,13.06636656
3000000,89328627,The Purge,6,2013/5/31,2013,854.9635689
3000000,11176469,Before Midnight,7.4,2013/4/5,2013,854.9635689
1000000,117235147,Rocky,7.5,1976/11/21,1976,27.13185581
2500000,71904,Eye of the Dolphin,7.1,2007/8/24,2007,0
1250000,3412497,C.H.U.D.,5.3,1984/8/31,1984,0
2000000,20908467,Amores perros,7.6,2000/6/16,2000,0
2380000,8176544,This Is England,7.4,2006/9/12,2006,0
2500000,107559,Sleep Dealer,6,2008/12/10,2008,288.1131748
3000000,3387000,Demonic,4.9,2015/2/12,2015,607.1511143
2000000,2506446,Full Frontal,4.8,2002/8/2,2002,363.3098699
2500000,324138,Super,6.6,2010/9/9,2010,321.9975673
1300000,354704,Prison,6.7,1988/3/4,1988,0
2800000,1826705,Tusk,5.1,2014/9/19,2014,874.6189024
1500000,418961,Killing Zoe,6.1,1993/10/1,1993,0
2200000,11502151,Rang De Basanti,7.2,2006/1/26,2006,0
2000000,1672730,"The Book of Mormon Movie, Volume 1: The Journey",5,2003/9/12,2003,0
2000000,4601043,Thirteen,6.7,2003/8/20,2003,73.67362573
1000000,21378361,The Fog,6.4,1980/2/8,1980,212.8242132
2000000,120620,It's All Gone Pete Tong,7.1,2004/9/12,2004,0
1000000,17985893,The Howling,6.4,1981/4/3,1981,0
2500000,3325038,Robot & Frank,6.8,2012/8/16,2012,1032.736168
2500000,33400000,2016: Obama's America,4.6,2012/7/13,2012,0
1700000,1943649,"Happy, Texas",5.5,1999/12/3,1999,195.0166512
1500000,7412216,Kids,6.8,1995/7/28,1995,0
777000,140000000,American Graffiti,6.9,1973/8/1,1973,0
2000000,653621,Inside Deep Throat,6.8,2005/2/11,2005,595.7054736
2000000,5048693,The Proposition,7.1,2005/10/6,2005,631.6695688
2000000,5967038,Harsh Times,6.3,2005/9/11,2005,293.1539491
2500000,6854611,The Spectacular Now,6.8,2013/8/2,2013,229.0187916
2500000,60141683,A Haunted House,5.4,2013/1/11,2013,781.8569584
2000000,5179037,Shortbus,6.3,2006/5/20,2006,0
2000000,622806,Sherrybaby,6.3,2006/9/8,2006,13.33657543
2000000,70000000,The Lives of Others,7.9,2006/3/15,2006,0
2000000,22179430,Waitress,6.7,2007/5/25,2007,53.20181901
2000000,1431623,No End in Sight,7.2,2007/7/27,2007,217.3836983
2000000,5364858,Diary of the Dead,5.4,2007/9/8,2007,0
1530000,7267585,Run Lola Run,7.2,1998/8/20,1998,0
560000,12299668,A Hard Day's Night,7.3,1964/7/6,1964,0
1100000,1400000,From a Whisper to a Scream,6.8,1987/9/25,1987,35.19499506
1500000,2375097,Buffalo '66,7.1,1998/1/20,1998,518.5981824
2000000,11125849,Waltz with Bashir,7.8,2008/6/25,2008,0
2000000,33965843,The Secret in Their Eyes,7.8,2009/8/13,2009,0
1200000,14661007,Reservoir Dogs,8,1992/9/2,1992,89.55555725
2000000,572809,I Spit on Your Grave,6.3,2010/6/17,2010,0
2000000,563706,The Virginity Hit,4.6,2010/9/10,2010,0
2000000,7871522,Inside Job,7.7,2010/10/8,2010,4572.233026
2000000,13831503,Winter's Bone,6.8,2010/6/11,2010,0
1987650,19152480,Buried,6.6,2010/9/24,2010,679.3727829
2159280,10700000,Ida,7.1,2013/10/25,2013,0
1000000,14564027,Hellraiser,6.9,1987/9/11,1987,0
600000,34505110,Woodstock,7.1,1970/3/26,1970,0
1500000,416925,The Believer,6.8,2001/1/19,2001,0
1500000,373967,Session 9,6.2,2001/8/10,2001,16.61149908
200000,2200000,She Done Him Wrong,5.1,1933/2/9,1933,0
2000000,13101672,Silent House,5.2,2011/1/21,2011,0
1350000,3897569,"Lock, Stock and Two Smoking Barrels",7.5,1998/3/5,1998,0
2000000,14400000,Hit & Run,5.5,2012/8/22,2012,499.8563346
2100000,3330,Mi America,0,2015/10/16,2015,0
860000,2451545,My Beautiful Laundrette,6.6,1985/9/7,1985,0
1800000,67738090,The Last Exorcism,5.6,2010/8/27,2010,0
1500000,11098131,The Squid and the Whale,6.9,2005/10/5,2005,768.6708294
1500000,712294,The Ballad of Jack and Rose,6.5,2005/3/25,2005,454.3861655
2000000,14674076,It Follows,6.6,2015/2/4,2015,7.185065787
2000000,2801508,Captive,5.6,2015/9/17,2015,133.2372061
2000000,1477002,The Diary of a Teenage Girl,6.8,2015/8/7,2015,2258.662043
1800000,21107746,Beasts of the Southern Wild,6.8,2012/6/29,2012,0
350000,1000000,12 Angry Men,8.2,1957/3/25,1957,0
1500000,173066,My Name Is Bruce,5.9,2007/10/1,2007,49.52657321
1500000,30448000,[REC],7.1,2007/4/10,2007,0
1500000,32000,Pontypool,6.6,2009/3/6,2009,0
1000000,24475416,Sling Blade,7.4,1996/8/30,1996,0
1500000,97009150,Insidious,6.8,2010/9/13,2010,331.3768758
500000,3000000,Mean Streets,7.2,1973/10/2,1973,0
1000000,2057193,Two Girls and a Guy,5.4,1997/9/7,1997,0
1300000,639000,Journey from the Fall,5,2006/2/22,2006,0
1200000,103911669,Saw,7.2,2004/10/1,2004,1299.143582
1500000,1165882,The Lords of Salem,5.1,2012/9/10,2012,67.81574027
1000000,10037390,Godzilla 2000,5.9,1999/12/11,1999,0
1500000,3566225,The To Do List,5.5,2013/7/24,2013,298.6856175
1000000,623791,Fiza,6.1,2000/9/8,2000,0
1000000,1744858,The Broken Hearts Club: A Romantic Comedy,6.3,2000/2/1,2000,0
500000,17000000,Kingdom of the Spiders,5.7,1977/8/24,1977,0
800000,1001437,Ruby in Paradise,5.6,1993/10/8,1993,0
1000000,852206,Brigham City,7.3,2001/3/30,2001,34.24597568
1000000,10013424,Kissing Jessica Stein,5.9,2001/4/21,2001,0
1000000,464000,Blue Car,6.7,2002/1/11,2002,228.8826833
1000000,13350369,Transamerica,6.9,2005/12/23,2005,104.4633815
1000000,10047674,Cry_Wolf,5.6,2005/9/16,2005,0
210000,5000000,"The Beast from 20,000 Fathoms",6.7,1953/6/13,1953,0
400000,5028948,Monty Python and the Holy Grail,7.8,1975/3/13,1975,0
1000000,7202,Special,6.6,2006/1/30,2006,158.2316345
1000000,10018,Alone With Her,6.2,2006/4/28,2006,0
1000000,1678874,Who Killed the Electric Car?,7.2,2006/8/4,2006,7265.071495
1000000,46243000,An Inconvenient Truth,6.7,2006/1/24,2006,372.3565615
700000,7830611,Hoop Dreams,7.7,1994/9/12,1994,0
950000,7022209,Hard Candy,6.8,2005/1/14,2005,222.5649622
1200000,2861020,Home Run,6.3,2013/4/19,2013,0
1000000,274661,Taxi to the Dark Side,6.6,2007/4/30,2007,0
1100000,4105187,The Raid,7.3,2011/9/8,2011,0
850000,819939,Latter Days,6.7,2003/7/10,2003,8.439786491
900000,381420,The Quiet,6.1,2005/9/12,2005,43.76665055
800000,2816116,Raising Victor Vargas,7.8,2002/5/16,2002,0
400000,100000000,Mad Max,6.6,1979/4/12,1979,0
800000,62852,The Mudge Boy,7.3,2003/1/17,2003,0
1000000,34522221,Courageous,6.8,2011/9/30,2011,41.03373094
700000,10508,Naturally Native,0,1999/10/8,1999,610.0746622
967686,4270000,Four Lions,7,2010/5/7,2010,0
1000000,101758490,The Devil Inside,4.6,2012/1/6,2012,0
1000000,444575,The Act of Killing,7.5,2012/8/31,2012,0
1000000,9138338,The Sessions,6.6,2012/5/2,2012,2157.429023
852510,1185783,"4 Months, 3 Weeks and 2 Days",7.3,2007/8/24,2007,0
1000000,4235151,The Lunchbox,7.3,2013/9/19,2013,738.2570324
700000,1667192,L.I.E.,6.7,2001/1/20,2001,0
930000,30905,L!fe Happens,5.3,2011/6/18,2011,677.0232442
900000,25000,"Pink Ribbons, Inc.",6.8,2011/9/11,2011,0
1000000,62882090,Unfriended,5.5,2015/4/17,2015,0
300000,8000000,Death Race 2000,5.9,1975/4/27,1975,0
600000,4000000,Human Traffic,6.8,1999/6/4,1999,0
350000,29400000,The Evil Dead,7.3,1981/10/15,1981,0
800000,1984662,Dead Snow,6.1,2009/1/9,2009,0
850000,1243961,"For a Good Time, Call...",5.8,2012/8/31,2012,0
700000,4911725,Half Nelson,6.5,2006/8/11,2006,244.8687773
200000,14500000,A Fistful of Dollars,7.6,1964/9/12,1964,0
300000,70000000,Halloween,7.4,1978/10/25,1978,0
750000,78396,The Innkeepers,5.4,2011/12/1,2011,531.0172281
750000,4007792,Safety Not Guaranteed,6.8,2012/6/8,2012,3.744548002
650000,33245,Stake Land,6.2,2010/9/30,2010,552.357786
500000,150277,May,6.3,2002/1/13,2002,222.0853767
500000,8679814,The Station Agent,7.4,2003/1/26,2003,0
700000,17986781,Dope,7.2,2015/6/19,2015,186.9746721
500000,603943,Mean Creek,6.9,2004/1/15,2004,610.5954745
500000,33456317,Fireproof,7,2008/9/26,2008,0
450000,973525,Conversations with Other Women,6.2,2006/6/7,2006,987.088027
500000,4242978,Monsters,6.2,2010/6/18,2010,0
500000,98017,Rubber,5.7,2010/7/9,2010,0
500000,171760,Kill List,6,2011/9/2,2011,0.152335701
400000,46118097,Napoleon Dynamite,6.7,2004/6/11,2004,0
150000,15200000,Sweet Sweetback's Baadasssss Song,4.6,1971/4/23,1971,0
500000,845188,Sholem Aleichem: Laughing In The Darkness,7,2012/2/24,2012,0
312000,1281176,Tumbleweeds,6.2,1999/11/28,1999,0
